Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"ESB","Soil nutrient budget","29","Burundi","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","39204.1688","Fc","Calculated data"
"ESB","Soil nutrient budget","29","Burundi","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","25.293","Fc","Calculated data"
"ESB","Soil nutrient budget","29","Burundi","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","12970.65","Fc","Calculated data"
"ESB","Soil nutrient budget","29","Burundi","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","8.3682","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","1126.7695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","20.8661","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","314.8146","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","5.8299","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","248.6984","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","4.6055","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","0","Fc","Calculated data"
"ESB","Soil nutrient budget","35","Cabo Verde","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","127788.34","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","115","Cambodia","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","31.4285","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","56773.3358","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","13.9629","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","42364.4672","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","10.4192","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","178445.7104","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","43.8873","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","17193.8","Fc","Calculated data"
"ESB","Soil nutrient budget","115","Cambodia","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","4.2287","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","46509.16","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","32","Cameroon","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","6.0012","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","39050.9837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","5.0388","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","59781.95","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.7138","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","165821.2828","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","21.3963","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","54711.27","Fc","Calculated data"
"ESB","Soil nutrient budget","32","Cameroon","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","7.0595","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","2769000","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"ESB","Soil nutrient budget","33","Canada","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","71.2613","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","244406.2447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","33","Canada","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","6.2899","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","195127.4808","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","5.0217","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","1756260.7016","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","45.1981","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","896993.8","Fc","Calculated data"
"ESB","Soil nutrient budget","33","Canada","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","23.0845","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","86.18","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","37","Central African Republic","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","0.0458","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","22848.2269","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","12.1533","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","15043.196","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","8.0017","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","6233.664","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","3.3158","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","7645.35","Fc","Calculated data"
"ESB","Soil nutrient budget","37","Central African Republic","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","4.0667","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","49894.3066","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","39","Chad","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","9.5254","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","30255.2118","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","5.7761","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","60765.1254","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","11.6008","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","49254.96","Fc","Calculated data"
"ESB","Soil nutrient budget","39","Chad","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","9.4034","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","263680.38","Fm","Manual Estimation"
"ESB","Soil nutrient budget","40","Chile","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","157.1397","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","117068.4274","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","40","Chile","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","69.7666","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","3012.2664","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","1.7952","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","102264.4082","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","60.9442","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","608.89","Fc","Calculated data"
"ESB","Soil nutrient budget","40","Chile","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.3629","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","28306383.54","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","351","China","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","4765614.7413","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","351","China","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","35.1201","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","2909074.4298","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","21.4384","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","13004863.3922","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","95.8391","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","2258401.18","Fc","Calculated data"
"ESB","Soil nutrient budget","351","China","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","16.6433","Fc","Calculated data"
"ESB","Soil nutrient budget","96","China, Hong Kong SAR","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","10174.78","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","96","China, Hong Kong SAR","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","909.037","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","96","China, Hong Kong SAR","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","227.2592","Fc","Calculated data"
"ESB","Soil nutrient budget","96","China, Hong Kong SAR","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","108.8811","Fc","Calculated data"
"ESB","Soil nutrient budget","96","China, Hong Kong SAR","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","27.2203","Fc","Calculated data"
"ESB","Soil nutrient budget","128","China, Macao SAR","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","0","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"ESB","Soil nutrient budget","128","China, Macao SAR","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","169.4912","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","128","China, Macao SAR","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","3.723","Fc","Calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","28141472","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"ESB","Soil nutrient budget","41","China, mainland","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","208.6099","Fc","Calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","4717222.4145","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","34.9683","Fc","Calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","12950397.339","Fc","Calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","96","Fc","Calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","2254680.96","Fc","Calculated data"
"ESB","Soil nutrient budget","41","China, mainland","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","16.7137","Fc","Calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","154736.76","Fm","Manual Estimation"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","195.6959","Fc","Calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","47313.7986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","59.8379","Fc","Calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","54353.4344","Fc","Calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","68.7409","Fc","Calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","3720.22","Fc","Calculated data"
"ESB","Soil nutrient budget","214","China, Taiwan Province of","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","4.705","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","565241.52","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","44","Colombia","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","57.1413","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","317960.6564","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","44","Colombia","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","32.1432","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","84039.4644","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","8.4957","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","235520.9893","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","23.8092","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","13635.9","Fc","Calculated data"
"ESB","Soil nutrient budget","44","Colombia","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","1.3785","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","165.3238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","45","Comoros","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","1.4252","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","170.2532","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","1.4677","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","1339.2366","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","11.5451","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","68.95","Fc","Calculated data"
"ESB","Soil nutrient budget","45","Comoros","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.5944","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","328.05","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","46","Congo","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","0.5224","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","2146.251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","46","Congo","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","3.4176","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","4907.2548","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.8141","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","7017.0537","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","11.1737","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","1752.67","Fc","Calculated data"
"ESB","Soil nutrient budget","46","Congo","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","2.7909","Fc","Calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","11.7","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","47","Cook Islands","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","7.8","Fc","Calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","204.3054","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","136.2036","Fc","Calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","2.8159","Fc","Calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","1.8773","Fc","Calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","83.8758","Fc","Calculated data"
"ESB","Soil nutrient budget","47","Cook Islands","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","55.9172","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","96211.93","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","48","Costa Rica","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","165.1707","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","32099.4903","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","55.1064","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","2338.6302","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","4.0148","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","35076.6176","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","60.2174","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","362.54","Fc","Calculated data"
"ESB","Soil nutrient budget","48","Costa Rica","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.6224","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","36966.42","Fb","Data obtained as a balance"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","4.6208","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","12263.8079","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","1.533","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","58384.8","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","7.2981","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","167434.2012","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","20.9293","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","1313.63","Fc","Calculated data"
"ESB","Soil nutrient budget","107","Côte d'Ivoire","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","0.1642","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","99420","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"ESB","Soil nutrient budget","98","Croatia","7276","Cropland nutrient flow per unit area","5061","Synthetic Fertilizers","2018","2018","kg/ha","113.4932","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7275","Cropland nutrient flow","5062","Manure applied to Soils","2018","2018","tonnes","32277.6073","A","Aggregate, may include official, semi-official, estimated or calculated data"
"ESB","Soil nutrient budget","98","Croatia","7276","Cropland nutrient flow per unit area","5062","Manure applied to Soils","2018","2018","kg/ha","36.8466","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7275","Cropland nutrient flow","5076","Atmospheric Deposition","2018","2018","tonnes","7104.7102","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7276","Cropland nutrient flow per unit area","5076","Atmospheric Deposition","2018","2018","kg/ha","8.1104","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7275","Cropland nutrient flow","5077","Crop Removal","2018","2018","tonnes","67941.1637","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7276","Cropland nutrient flow per unit area","5077","Crop Removal","2018","2018","kg/ha","77.5584","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7275","Cropland nutrient flow","5078","Biological Fixation","2018","2018","tonnes","19796.6","Fc","Calculated data"
"ESB","Soil nutrient budget","98","Croatia","7276","Cropland nutrient flow per unit area","5078","Biological Fixation","2018","2018","kg/ha","22.5989","Fc","Calculated data"
"ESB","Soil nutrient budget","49","Cuba","7275","Cropland nutrient flow","5061","Synthetic Fertilizers","2018","2018","tonnes","53493.36","Fb","Data obtained as a balance"
